inv_date,invoice_number,account,part_number,qty,sell_price,total_sale_value,disc,cost_price,total_cost_value,profit
2/14/2011,INV7809410,ELEMERA,P470833,1,4.7025,4.7025,36,4.04415,4.04415,0.65835
2/14/2011,INV7809410,ELEMERA,P234761,1,282.6459,282.6459,36,243.075474,243.075474,39.570426
8/3/2011,INV7809255,ELEMERA,P298234,8,21.6315,173.052,36,18.60309,148.82472,24.22728
12/16/2010,INV7809680,ELEMERA,P161560,1,389.538,389.538,36,335.00268,335.00268,54.53532
12/16/2010,INV7809680,ELEMERA,P987453,1,34.2,34.2,36,29.412,29.412,4.788
1/17/2011,INV7809578,ELEMERA,P161560,1,389.538,389.538,36,335.00268,335.00268,54.53532
3/28/2011,INV7809134,ELEMERA,P161560,1,389.538,389.538,36,335.00268,335.00268,54.53532
3/28/2011,INV7809134,ELEMERA,P138794,1,348.4296,348.4296,36,299.649456,299.649456,48.780144
2/28/2012,INV7806983,ELEMERA,P161560,1,409.0149,409.0149,36,351.752814,351.752814,57.262086
2/28/2012,INV7806983,ELEMERA,P956668,10,7.5411,75.411,36,6.485346,64.85346,10.55754
2/28/2012,INV7806983,ELEMERA,P974163,6,17.0658,102.3948,36,14.676588,88.059528,14.335272
2/28/2012,INV7806983,ELEMERA,P204643,4,19.152,76.608,36,16.47072,65.88288,10.72512
2/28/2012,INV7806983,ELEMERA,P441561,4,20.7081,82.8324,36,17.808966,71.235864,11.596536
8/20/2012,INV7805855,ELEMERA,P161560,3,296.4969,889.4907,36,254.987334,764.962002,124.528698
8/20/2012,INV7805855,ELEMERA,P987453,1,23.5296,23.5296,36,20.235456,20.235456,3.294144
8/20/2012,INV7805855,ELEMERA,P481621,1,104.31,104.31,36,89.7066,89.7066,14.6034
8/20/2012,INV7805855,ELEMERA,P241420,10,13.7826,137.826,36,11.853036,118.53036,19.29564
8/20/2012,INV7805855,ELEMERA,P700921,1,437.4351,437.4351,36,376.194186,376.194186,61.240914
8/20/2012,INV7805855,ELEMERA,P235649,1,262.8612,262.8612,36,226.060632,226.060632,36.800568
8/20/2012,INV7805855,ELEMERA,P138794,1,265.1868,265.1868,36,228.060648,228.060648,37.126152
11/23/2012,INV7805231,ELEMERA,P161560,1,296.4969,296.4969,36,254.987334,254.987334,41.509566
8/3/2013,INV7804611,ELEMERA,P161560,1,296.4969,296.4969,36,254.987334,254.987334,41.509566
9/5/2013,INV7804234,ELEMERA,P161560,1,296.4969,296.4969,36,254.987334,254.987334,41.509566
9/5/2013,INV7804234,ELEMERA,P974163,2,17.0658,34.1316,36,14.676588,29.353176,4.778424
6/24/2014,INV7801566,ELEMERA,P161560,1,303.9012,303.9012,36,261.355032,261.355032,42.546168
6/24/2014,INV7801566,ELEMERA,P915712,1,65.5956,65.5956,36,56.412216,56.412216,9.183384
6/24/2014,INV7801566,ELEMERA,P886989,1,68.3487,68.3487,36,58.779882,58.779882,9.568818
8/7/2015,INV7798803,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
8/7/2015,INV7798803,ELEMERA,P138794,1,431.4159,431.4159,36,371.017674,371.017674,60.398226
9/18/2015,INV7797925,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
9/18/2015,INV7797925,ELEMERA,P204643,3,19.6308,58.8924,36,16.882488,50.647464,8.244936
9/18/2015,INV7797925,ELEMERA,P808267,1,21.6315,21.6315,36,18.60309,18.60309,3.02841
9/18/2015,INV7797925,ELEMERA,P441561,4,15.6294,62.5176,36,13.441284,53.765136,8.752464
11/23/2015,INV7797167,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
3/31/2016,INV7795734,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
9/20/2016,INV7794046,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
9/20/2016,INV7794046,ELEMERA,P441561,8,15.6294,125.0352,36,13.441284,107.530272,17.504928
9/20/2016,INV7794046,ELEMERA,P138794,1,431.4159,431.4159,36,371.017674,371.017674,60.398226
4/11/2016,INV7793617,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
4/11/2016,INV7793617,ELEMERA,P584705,2,25.3935,50.787,36,21.83841,43.67682,7.11018
4/11/2016,INV7793617,ELEMERA,P138794,1,431.4159,431.4159,36,371.017674,371.017674,60.398226
4/11/2016,INV7793617,ELEMERA,P762394,1,112.1247,112.1247,36,96.427242,96.427242,15.697458
4/11/2016,INV7793617,ELEMERA,P694588,4,14.6889,58.7556,36,12.632454,50.529816,8.225784
4/11/2016,INV7793617,ELEMERA,P718639,2,21.0159,42.0318,36,18.073674,36.147348,5.884452
4/11/2016,INV7793617,ELEMERA,P577820,2,1.3509,2.7018,36,1.161774,2.323548,0.378252
4/11/2016,INV7793617,ELEMERA,P184013,2,65.4588,130.9176,36,56.294568,112.589136,18.328464
12/9/2017,INV7790584,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
11/29/2018,INV7785234,ELEMERA,P161560,1,434.9043,434.9043,36,374.017698,374.017698,60.886602
11/29/2018,INV7785234,ELEMERA,P803568,1,956.7108,956.7108,36,822.771288,822.771288,133.939512
11/29/2018,INV7785234,ELEMERA,P821017,2,1782.9486,3565.8972,36,1533.335796,3066.671592,499.225608
11/29/2018,INV7785234,ELEMERA,P142677,2,1782.9486,3565.8972,36,1533.335796,3066.671592,499.225608
7/1/2010,INV7811686,ELEMERA,P679028,1,3.8304,3.8304,36,3.294144,3.294144,0.536256
7/1/2010,INV7811686,ELEMERA,P389700,1,3.1635,3.1635,36,2.72061,2.72061,0.44289
7/1/2010,INV7811686,ELEMERA,P145590,1,1.8126,1.8126,36,1.558836,1.558836,0.253764
7/1/2010,INV7811686,ELEMERA,P336537,1,2.3085,2.3085,36,1.98531,1.98531,0.32319
7/1/2010,INV7811686,ELEMERA,P439016,1,1.8126,1.8126,36,1.558836,1.558836,0.253764
7/1/2010,INV7811686,ELEMERA,P467051,1,1.9323,1.9323,36,1.661778,1.661778,0.270522
7/1/2010,INV7811686,ELEMERA,P171858,1,5.985,5.985,36,5.1471,5.1471,0.8379
7/1/2010,INV7811686,ELEMERA,P309042,1,12.141,12.141,36,10.44126,10.44126,1.69974
7/1/2010,INV7811686,ELEMERA,P854379,1,9.6957,9.6957,36,8.338302,8.338302,1.357398
7/1/2010,INV7811686,ELEMERA,P474152,1,1.9665,1.9665,36,1.69119,1.69119,0.27531
7/1/2010,INV7811686,ELEMERA,P290269,2,10.5336,21.0672,36,9.058896,18.117792,2.949408
7/1/2010,INV7811686,ELEMERA,P954581,2,2.7531,5.5062,36,2.367666,4.735332,0.770868
7/1/2010,INV7811686,ELEMERA,P413949,4,61.1838,244.7352,36,52.618068,210.472272,34.262928
7/1/2010,INV7811686,ELEMERA,P240932,2,75.6162,151.2324,36,65.029932,130.059864,21.172536
7/1/2010,INV7811686,ELEMERA,P848861,1,33.8238,33.8238,36,29.088468,29.088468,4.735332
7/1/2010,INV7811686,ELEMERA,P848861,1,33.8238,33.8238,36,29.088468,29.088468,4.735332
7/1/2010,INV7811686,ELEMERA,P604590,1,2.8044,2.8044,36,2.411784,2.411784,0.392616
7/1/2010,INV7811686,ELEMERA,P485322,1,2.7531,2.7531,36,2.367666,2.367666,0.385434
11/8/2011,INV7808198,ELEMERA,P679028,1,3.8304,3.8304,36,3.294144,3.294144,0.536256
11/8/2011,INV7808198,ELEMERA,P389700,1,3.1635,3.1635,36,2.72061,2.72061,0.44289
11/8/2011,INV7808198,ELEMERA,P439016,1,1.8126,1.8126,36,1.558836,1.558836,0.253764
11/8/2011,INV7808198,ELEMERA,P467051,1,1.9323,1.9323,36,1.661778,1.661778,0.270522
11/8/2011,INV7808198,ELEMERA,P164220,1,46.9737,46.9737,36,40.397382,40.397382,6.576318
11/8/2011,INV7808198,ELEMERA,P195858,1,7.4898,7.4898,36,6.441228,6.441228,1.048572
11/8/2011,INV7808198,ELEMERA,P634919,1,216.4518,216.4518,36,186.148548,186.148548,30.303252
11/8/2011,INV7808198,ELEMERA,P501701,1,1799.9631,1799.9631,36,1547.968266,1547.968266,251.994834
11/8/2011,INV7808198,ELEMERA,P282946,1,272.8134,272.8134,36,234.619524,234.619524,38.193876
11/8/2011,INV7808198,ELEMERA,P958147,1,14.7744,14.7744,36,12.705984,12.705984,2.068416
11/8/2011,INV7808198,ELEMERA,P539231,2,740.7378,1481.4756,36,637.034508,1274.069016,207.406584
11/8/2011,INV7808198,ELEMERA,P504014,1,2.2572,2.2572,36,1.941192,1.941192,0.316008
11/8/2011,INV7808198,ELEMERA,P479780,1,2.4795,2.4795,36,2.13237,2.13237,0.34713
11/8/2011,INV7808198,ELEMERA,P655969,1,104.1903,104.1903,36,89.603658,89.603658,14.586642
11/8/2011,INV7808198,ELEMERA,P888983,1,89.8776,89.8776,36,77.294736,77.294736,12.582864
11/8/2011,INV7808198,ELEMERA,P634046,2,153.5409,307.0818,36,132.045174,264.090348,42.991452
6/9/2011,INV7808037,ELEMERA,P679028,1,3.8304,3.8304,36,3.294144,3.294144,0.536256
6/9/2011,INV7808037,ELEMERA,P389700,1,3.1635,3.1635,36,2.72061,2.72061,0.44289
6/9/2011,INV7808037,ELEMERA,P439016,1,1.8126,1.8126,36,1.558836,1.558836,0.253764
6/9/2011,INV7808037,ELEMERA,P467051,1,1.9323,1.9323,36,1.661778,1.661778,0.270522
6/9/2011,INV7808037,ELEMERA,P195858,1,7.4898,7.4898,36,6.441228,6.441228,1.048572
6/9/2011,INV7808037,ELEMERA,P504014,1,2.2572,2.2572,36,1.941192,1.941192,0.316008
6/9/2011,INV7808037,ELEMERA,P479780,1,2.4795,2.4795,36,2.13237,2.13237,0.34713
9/2/2012,INV7807121,ELEMERA,P679028,2,4.0356,8.0712,36,3.470616,6.941232,1.129968
9/2/2012,INV7807121,ELEMERA,P854379,2,10.1745,20.349,36,8.75007,17.50014,2.84886
8/14/2015,INV7798322,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
8/14/2015,INV7798322,ELEMERA,P485322,1,2.9754,2.9754,36,2.558844,2.558844,0.416556
8/14/2015,INV7798322,ELEMERA,P617811,2,17.6814,35.3628,36,15.206004,30.412008,4.950792
8/14/2015,INV7798322,ELEMERA,P623602,2,22.059,44.118,36,18.97074,37.94148,6.17652
8/14/2015,INV7798322,ELEMERA,P496406,1,49.7781,49.7781,36,42.809166,42.809166,6.968934
8/14/2015,INV7798322,ELEMERA,P327148,2,23.2389,46.4778,36,19.985454,39.970908,6.506892
8/14/2015,INV7798322,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
8/14/2015,INV7798322,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
9/16/2015,INV7797959,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797959,ELEMERA,P389700,1,3.4029,3.4029,36,2.926494,2.926494,0.476406
9/16/2015,INV7797959,ELEMERA,P145590,1,3.0096,3.0096,36,2.588256,2.588256,0.421344
9/16/2015,INV7797959,ELEMERA,P439016,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797959,ELEMERA,P439016,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797959,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797959,ELEMERA,P171858,5,3.9672,19.836,36,3.411792,17.05896,2.77704
9/16/2015,INV7797959,ELEMERA,P474152,1,2.1204,2.1204,36,1.823544,1.823544,0.296856
9/16/2015,INV7797959,ELEMERA,P848861,1,36.3888,36.3888,36,31.294368,31.294368,5.094432
9/16/2015,INV7797959,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797959,ELEMERA,P485322,2,2.9754,5.9508,36,2.558844,5.117688,0.833112
9/16/2015,INV7797959,ELEMERA,P253375,2,136.8171,273.6342,36,117.662706,235.325412,38.308788
9/16/2015,INV7797959,ELEMERA,P489494,2,42.1173,84.2346,36,36.220878,72.441756,11.792844
9/16/2015,INV7797959,ELEMERA,P489494,1,42.1173,42.1173,36,36.220878,36.220878,5.896422
9/16/2015,INV7797959,ELEMERA,P550964,2,94.6485,189.297,36,81.39771,162.79542,26.50158
9/16/2015,INV7797959,ELEMERA,P609260,24,13.509,324.216,36,11.61774,278.82576,45.39024
9/16/2015,INV7797959,ELEMERA,P195858,1,8.0541,8.0541,36,6.926526,6.926526,1.127574
9/16/2015,INV7797959,ELEMERA,P895878,2,9.1143,18.2286,36,7.838298,15.676596,2.552004
9/16/2015,INV7797959,ELEMERA,P388557,2,22.7772,45.5544,36,19.588392,39.176784,6.377616
9/16/2015,INV7797959,ELEMERA,P817199,5,15.1506,75.753,36,13.029516,65.14758,10.60542
9/16/2015,INV7797959,ELEMERA,P802256,1,39.0735,39.0735,36,33.60321,33.60321,5.47029
9/16/2015,INV7797959,ELEMERA,P395496,2,3.4542,6.9084,36,2.970612,5.941224,0.967176
9/16/2015,INV7797959,ELEMERA,P407371,1,195.453,195.453,36,168.08958,168.08958,27.36342
9/16/2015,INV7797959,ELEMERA,P154785,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797959,ELEMERA,P289046,1,3.4371,3.4371,36,2.955906,2.955906,0.481194
9/16/2015,INV7797959,ELEMERA,P417859,2,2.1204,4.2408,36,1.823544,3.647088,0.593712
9/16/2015,INV7797958,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797958,ELEMERA,P389700,1,3.4029,3.4029,36,2.926494,2.926494,0.476406
9/16/2015,INV7797958,ELEMERA,P145590,1,3.0096,3.0096,36,2.588256,2.588256,0.421344
9/16/2015,INV7797958,ELEMERA,P439016,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797958,ELEMERA,P439016,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797958,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797958,ELEMERA,P171858,5,3.9672,19.836,36,3.411792,17.05896,2.77704
9/16/2015,INV7797958,ELEMERA,P474152,1,2.1204,2.1204,36,1.823544,1.823544,0.296856
9/16/2015,INV7797958,ELEMERA,P848861,1,36.3888,36.3888,36,31.294368,31.294368,5.094432
9/16/2015,INV7797958,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
9/16/2015,INV7797958,ELEMERA,P485322,2,2.9754,5.9508,36,2.558844,5.117688,0.833112
9/16/2015,INV7797958,ELEMERA,P253375,2,136.8171,273.6342,36,117.662706,235.325412,38.308788
9/16/2015,INV7797958,ELEMERA,P489494,2,42.1173,84.2346,36,36.220878,72.441756,11.792844
9/16/2015,INV7797958,ELEMERA,P489494,2,42.1173,84.2346,36,36.220878,72.441756,11.792844
9/16/2015,INV7797958,ELEMERA,P550964,2,94.6485,189.297,36,81.39771,162.79542,26.50158
9/16/2015,INV7797958,ELEMERA,P609260,14,13.509,189.126,36,11.61774,162.64836,26.47764
9/16/2015,INV7797958,ELEMERA,P195858,1,8.0541,8.0541,36,6.926526,6.926526,1.127574
9/16/2015,INV7797958,ELEMERA,P388557,3,22.7772,68.3316,36,19.588392,58.765176,9.566424
9/16/2015,INV7797958,ELEMERA,P817199,4,15.1506,60.6024,36,13.029516,52.118064,8.484336
9/16/2015,INV7797958,ELEMERA,P802256,1,39.0735,39.0735,36,33.60321,33.60321,5.47029
9/16/2015,INV7797958,ELEMERA,P479780,2,2.6676,5.3352,36,2.294136,4.588272,0.746928
9/16/2015,INV7797958,ELEMERA,P407371,1,195.453,195.453,36,168.08958,168.08958,27.36342
9/16/2015,INV7797958,ELEMERA,P154785,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
9/16/2015,INV7797958,ELEMERA,P289046,1,3.4371,3.4371,36,2.955906,2.955906,0.481194
9/16/2015,INV7797958,ELEMERA,P417859,2,2.1204,4.2408,36,1.823544,3.647088,0.593712
10/30/2015,INV7797446,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
10/30/2015,INV7797446,ELEMERA,P336537,1,2.4966,2.4966,36,2.147076,2.147076,0.349524
10/30/2015,INV7797446,ELEMERA,P439016,1,1.9494,1.9494,36,1.676484,1.676484,0.272916
10/30/2015,INV7797446,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
10/30/2015,INV7797446,ELEMERA,P195858,1,8.0541,8.0541,36,6.926526,6.926526,1.127574
10/30/2015,INV7797446,ELEMERA,P504014,1,2.4111,2.4111,36,2.073546,2.073546,0.337554
10/30/2015,INV7797446,ELEMERA,P395496,1,3.4542,3.4542,36,2.970612,2.970612,0.483588
11/27/2015,INV7797101,ELEMERA,P679028,2,3.762,7.524,36,3.23532,6.47064,1.05336
11/27/2015,INV7797101,ELEMERA,P389700,2,3.4029,6.8058,36,2.926494,5.852988,0.952812
11/27/2015,INV7797101,ELEMERA,P145590,2,3.0096,6.0192,36,2.588256,5.176512,0.842688
11/27/2015,INV7797101,ELEMERA,P439016,2,1.9494,3.8988,36,1.676484,3.352968,0.545832
11/27/2015,INV7797101,ELEMERA,P467051,2,3.762,7.524,36,3.23532,6.47064,1.05336
11/27/2015,INV7797101,ELEMERA,P171858,2,3.9672,7.9344,36,3.411792,6.823584,1.110816
11/27/2015,INV7797101,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
11/27/2015,INV7797101,ELEMERA,P290269,4,5.0274,20.1096,36,4.323564,17.294256,2.815344
11/27/2015,INV7797101,ELEMERA,P604590,8,3.762,30.096,36,3.23532,25.88256,4.21344
11/27/2015,INV7797101,ELEMERA,P485322,4,2.9754,11.9016,36,2.558844,10.235376,1.666224
11/27/2015,INV7797101,ELEMERA,P496406,1,49.7781,49.7781,36,42.809166,42.809166,6.968934
11/27/2015,INV7797101,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
11/27/2015,INV7797101,ELEMERA,P297035,1,97.6923,97.6923,36,84.015378,84.015378,13.676922
11/27/2015,INV7797101,ELEMERA,P816019,1,27.4626,27.4626,36,23.617836,23.617836,3.844764
11/10/2016,INV7793861,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
11/10/2016,INV7793861,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/10/2016,INV7793861,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
11/10/2016,INV7793861,ELEMERA,P348273,1,684.1539,684.1539,36,588.372354,588.372354,95.781546
11/10/2016,INV7793861,ELEMERA,P802256,3,39.0735,117.2205,36,33.60321,100.80963,16.41087
11/10/2016,INV7793861,ELEMERA,P780060,1,189.2799,189.2799,36,162.780714,162.780714,26.499186
11/10/2016,INV7793861,ELEMERA,P204596,1,189.2799,189.2799,36,162.780714,162.780714,26.499186
11/10/2016,INV7793861,ELEMERA,P368477,1,30.5406,30.5406,36,26.264916,26.264916,4.275684
11/10/2016,INV7793861,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
2/17/2017,INV7792786,ELEMERA,P679028,5,3.762,18.81,36,3.23532,16.1766,2.6334
2/17/2017,INV7792786,ELEMERA,P485322,1,2.9754,2.9754,36,2.558844,2.558844,0.416556
2/17/2017,INV7792786,ELEMERA,P195858,1,8.0541,8.0541,36,6.926526,6.926526,1.127574
2/17/2017,INV7792786,ELEMERA,P828357,1,73.3419,73.3419,36,63.074034,63.074034,10.267866
2/17/2017,INV7792786,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
2/17/2017,INV7792786,ELEMERA,P407371,2,195.453,390.906,36,168.08958,336.17916,54.72684
3/22/2017,INV7792441,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
3/22/2017,INV7792441,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
3/22/2017,INV7792441,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
3/22/2017,INV7792441,ELEMERA,P485322,2,2.9754,5.9508,36,2.558844,5.117688,0.833112
3/22/2017,INV7792441,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
3/22/2017,INV7792441,ELEMERA,P988038,1,835.3521,835.3521,36,718.402806,718.402806,116.949294
3/22/2017,INV7792441,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
3/22/2017,INV7792441,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
4/20/2017,INV7792138,ELEMERA,P679028,3,3.762,11.286,36,3.23532,9.70596,1.58004
4/20/2017,INV7792138,ELEMERA,P604590,3,3.762,11.286,36,3.23532,9.70596,1.58004
4/20/2017,INV7792138,ELEMERA,P939365,3,24.0939,72.2817,36,20.720754,62.162262,10.119438
8/29/2017,INV7790739,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
8/29/2017,INV7790739,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
8/29/2017,INV7790739,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
8/29/2017,INV7790739,ELEMERA,P240932,2,58.995,117.99,36,50.7357,101.4714,16.5186
8/29/2017,INV7790739,ELEMERA,P485322,2,2.9754,5.9508,36,2.558844,5.117688,0.833112
8/29/2017,INV7790739,ELEMERA,P327148,2,23.2389,46.4778,36,19.985454,39.970908,6.506892
8/29/2017,INV7790739,ELEMERA,P242658,1,9.5247,9.5247,36,8.191242,8.191242,1.333458
8/29/2017,INV7790739,ELEMERA,P546093,2,827.4006,1654.8012,36,711.564516,1423.129032,231.672168
8/29/2017,INV7790739,ELEMERA,P204596,1,189.2799,189.2799,36,162.780714,162.780714,26.499186
8/29/2017,INV7790739,ELEMERA,P988038,1,835.3521,835.3521,36,718.402806,718.402806,116.949294
8/29/2017,INV7790739,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
8/29/2017,INV7790739,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
11/22/2017,INV7789833,ELEMERA,P679028,18,3.762,67.716,36,3.23532,58.23576,9.48024
11/22/2017,INV7789833,ELEMERA,P467051,30,3.762,112.86,36,3.23532,97.0596,15.8004
11/22/2017,INV7789833,ELEMERA,P485322,20,2.9754,59.508,36,2.558844,51.17688,8.33112
11/22/2017,INV7789833,ELEMERA,P496406,4,56.9088,227.6352,36,48.941568,195.766272,31.868928
11/22/2017,INV7789833,ELEMERA,P327148,3,23.2389,69.7167,36,19.985454,59.956362,9.760338
11/22/2017,INV7789833,ELEMERA,P770621,4,22.4181,89.6724,36,19.279566,77.118264,12.554136
11/22/2017,INV7789833,ELEMERA,P407371,2,195.453,390.906,36,168.08958,336.17916,54.72684
8/17/2018,INV7786741,ELEMERA,P679028,23,3.762,86.526,36,3.23532,74.41236,12.11364
8/17/2018,INV7786741,ELEMERA,P679028,27,3.762,101.574,36,3.23532,87.35364,14.22036
8/17/2018,INV7786741,ELEMERA,P609260,6,13.509,81.054,36,11.61774,69.70644,11.34756
8/17/2018,INV7786741,ELEMERA,P609260,3,13.509,40.527,36,11.61774,34.85322,5.67378
8/17/2018,INV7786741,ELEMERA,P770621,3,22.4181,67.2543,36,19.279566,57.838698,9.415602
8/17/2018,INV7786741,ELEMERA,P741444,3,25.821,77.463,36,22.20606,66.61818,10.84482
8/17/2018,INV7786741,ELEMERA,P741444,3,25.821,77.463,36,22.20606,66.61818,10.84482
3/6/2019,INV7782637,ELEMERA,P679028,1,3.762,3.762,36,3.23532,3.23532,0.52668
3/6/2019,INV7782637,ELEMERA,P389700,1,5.7456,5.7456,36,4.941216,4.941216,0.804384
3/6/2019,INV7782637,ELEMERA,P145590,1,3.0096,3.0096,36,2.588256,2.588256,0.421344
3/6/2019,INV7782637,ELEMERA,P336537,1,2.4966,2.4966,36,2.147076,2.147076,0.349524
3/6/2019,INV7782637,ELEMERA,P439016,1,4.4802,4.4802,36,3.852972,3.852972,0.627228
3/6/2019,INV7782637,ELEMERA,P439016,1,4.4802,4.4802,36,3.852972,3.852972,0.627228
3/6/2019,INV7782637,ELEMERA,P467051,1,3.762,3.762,36,3.23532,3.23532,0.52668
3/6/2019,INV7782637,ELEMERA,P171858,1,3.9672,3.9672,36,3.411792,3.411792,0.555408
3/6/2019,INV7782637,ELEMERA,P309042,1,16.6212,16.6212,36,14.294232,14.294232,2.326968
3/6/2019,INV7782637,ELEMERA,P474152,1,2.7189,2.7189,36,2.338254,2.338254,0.380646
3/6/2019,INV7782637,ELEMERA,P290269,2,24.3846,48.7692,36,20.970756,41.941512,6.827688
3/6/2019,INV7782637,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
3/6/2019,INV7782637,ELEMERA,P485322,1,2.9754,2.9754,36,2.558844,2.558844,0.416556
3/6/2019,INV7782637,ELEMERA,P308174,1,5.4036,5.4036,36,4.647096,4.647096,0.756504
3/6/2019,INV7782637,ELEMERA,P308174,1,5.4036,5.4036,36,4.647096,4.647096,0.756504
3/6/2019,INV7782637,ELEMERA,P154785,1,2.7189,2.7189,36,2.338254,2.338254,0.380646
3/6/2019,INV7782637,ELEMERA,P289046,1,3.4371,3.4371,36,2.955906,2.955906,0.481194
3/6/2019,INV7782637,ELEMERA,P273990,1,19.836,19.836,36,17.05896,17.05896,2.77704
7/20/2020,INV7778082,ELEMERA,P679028,1,3.8133,3.8133,36,3.279438,3.279438,0.533862
7/20/2020,INV7778082,ELEMERA,P389700,1,11.6964,11.6964,36,10.058904,10.058904,1.637496
7/20/2020,INV7778082,ELEMERA,P145590,1,3.0609,3.0609,36,2.632374,2.632374,0.428526
7/20/2020,INV7778082,ELEMERA,P467051,1,3.8133,3.8133,36,3.279438,3.279438,0.533862
7/20/2020,INV7778082,ELEMERA,P171858,1,4.0185,4.0185,36,3.45591,3.45591,0.56259
7/20/2020,INV7778082,ELEMERA,P854379,1,41.9463,41.9463,36,36.073818,36.073818,5.872482
7/20/2020,INV7778082,ELEMERA,P474152,1,7.0623,7.0623,36,6.073578,6.073578,0.988722
7/20/2020,INV7778082,ELEMERA,P604590,1,3.8133,3.8133,36,3.279438,3.279438,0.533862
7/20/2020,INV7778082,ELEMERA,P485322,2,3.0267,6.0534,36,2.602962,5.205924,0.847476
7/20/2020,INV7778082,ELEMERA,P605468,1,375.5844,375.5844,36,323.002584,323.002584,52.581816
7/20/2020,INV7778082,ELEMERA,P154785,1,2.7531,2.7531,36,2.367666,2.367666,0.385434
7/20/2020,INV7778082,ELEMERA,P289046,1,9.7812,9.7812,36,8.411832,8.411832,1.369368
7/20/2020,INV7778082,ELEMERA,P273990,1,20.1438,20.1438,36,17.323668,17.323668,2.820132
10/28/2010,INV7809959,ELEMERA,P389700,1,3.1635,3.1635,36,2.72061,2.72061,0.44289
10/28/2010,INV7809959,ELEMERA,P336537,1,2.3085,2.3085,36,1.98531,1.98531,0.32319
10/28/2010,INV7809959,ELEMERA,P439016,1,1.8126,1.8126,36,1.558836,1.558836,0.253764
